Site,Site_name,Lat,Lon
061171,JERRYS PLAINS (CARRINGTON),-32.5167,150.9667
061172,MEEREA,-32.6333,151.0
061173,MILBRODALE 2,-32.6833,151.0
061174,MILLFIELD COMPOSITE,-32.9,151.2667
061175,MOUNT DARKEY,-32.7,151.0
061176,MOUNT OLIVE 2,-32.4167,151.2
061177,MOUNT VIEW TOWNSHIP,-32.85,151.2667
061178,WOLLOMBI (BIG YENGO LTP),-32.9333,150.9167
061179,MULLEE,-32.2,151.2
061180,ROTHBURY (MISTLETOE),-32.7333,151.2333
061181,BROKE (OAKLEY),-32.75,151.1667
061182,MILBRODALE (OAKLEIGH),-32.7,150.95
061183,POKOLBIN (MOUNT BRIGHT),-32.8333,151.2667
061184,MARSHDALE (RAGLAN),-32.4667,151.8667
061185,HUNTER RIVER (GLENBAWN DAM D/S),-32.1125,150.9917
061186,MERRIWA (ROSEBANK),-32.2,150.2
061187,ROUCHEL UPPER (MULUMLA),-32.1167,151.2333
061188,BROKE (SENTRY BOX),-32.7092,151.0622
061189,ECCLESTON (SHELLBROOK),-32.2,151.5
061190,SOUP PAN,-32.6333,150.8833
061191,BULGA (SOUTH WAMBO),-32.6126,150.9761
061192,MUSWELLBROOK (SPRING CREEK (CASTLE VALE,-32.2092,150.7365
061193,WOLLOMBI (STOCKYARD CREEK),-32.9,151.0833
061194,THE RANCH 2 (MARTINDALE),-32.6,150.7167
061195,MURRURUNDI (TIMOR),-31.773,151.0776
061196,ELLERSTON (POITREL),-31.7069,151.2131
061197,BROKE (VERE),-32.6833,151.1333
061198,WOLLOMBI (WALLABADAH),-33.05,151.0167
061199,WARENG,-32.9167,150.8667
061200,WARKWORTH HOMESTEAD,-32.5667,151.0333
061201,WATAGAN CENTRAL,-33.0258,151.188
061202,WAVERLEY,-31.8667,151.0667
061203,KERRABEE (WIDDEN),-32.5167,150.3667
061204,BAERAMI CREEK (BRONWYN PARK),-32.5356,150.4483
061205,YALLAMBIE (MOUNT AUBAN),-33.0297,151.1401
061206,YANGO TRACK,-32.9833,151.1333
061207,MAITLAND POWER STATION,-32.7,151.55
061208,RAVENSWORTH ELECTRICITY COMMIS,-32.4333,151.05
061209,PUTTY TEA ROOMS,-32.9597,150.675
061210,HOWES SWAMP,-33.1333,150.6833
061211,COLO HEIGHTS (MOUNTAIN PINES),-33.3571,150.7074
061212,LIDDELL (POWER STATION),-32.3767,150.96
061213,GOSPERS (MOUNT URATERER),-33.05,150.4167
061214,HIGHER MACDONALD,-33.2167,150.9167
061215,RYLSTONE (KELGOOLA),-32.8722,150.2992
061216,LOWER MANGROVE (POPRAN RD),-33.4176,151.159
061217,ST ALBANS (ESPIE ST),-33.2904,150.9708
061218,SOMERSBY (SILVESTERS ROAD),-33.35,151.25
061219,DOORALONG,-33.1833,151.35
061220,YARRAMALONG (LEWENSBROOK),-33.2381,151.3003
061221,MANGROVE UPPER,-33.3,151.1333
061222,ST ALBANS (MOGO CREEK),-33.1672,151.0639
061223,MARYVILLE,-32.9131,151.75
061224,CONGEWAI,-33.0333,151.2167
061225,COOLIE,-32.1,150.35
061226,WOLLOMBI (ST JOHNS CHURCH),-32.9379,151.1403
061227,DUNGOG (COOREII),-32.4,151.75
061228,LECONFIELD,-32.6667,151.3333
061229,PIERCEFIELD,-32.3833,150.7667
061230,REEDY CREEK 3,-32.6,151.3667
061231,ST ALBANS,-33.3333,150.95
061232,SINGLETON PITT STREET,-32.5667,151.1667
061233,DENMAN (HORSESHOE),-32.5,150.8
061234,WESTBROOK (BENALLA),-32.4333,151.3167
061235,SANDY HOLLOW (GOULBURN DRIVE),-32.3353,150.5645
061236,KARAGI (TUGGERAH LAKES),-33.3833,151.4833
061237,POKOLBIN (KEIRA),-32.7833,151.3167
061238,POKOLBIN (SOMERSET),-32.8126,151.3043
061239,POKOLBIN 3 STATE FOREST,-32.8,151.25
061240,WOLLOMBI (BLAIR),-32.9667,151.1333
061241,CARRABOLLA  (WOODBURY),-32.2421,151.3808
061242,CESSNOCK (NULKABA),-32.8093,151.349
061243,OAKLANDS (RAVENS WORTH),-32.4333,151.0167
061244,GUNDY (EULALIA),-31.9167,151.0833
061245,MILBRODALE A.R.G.,-32.6833,151.0333
061246,ELLERSTON (HUNTERS VALLEY),-31.7961,151.3556
061247,MT.ROYAL (POLBLUE),-31.9667,151.45
061248,KINCUMBER,-33.4667,151.4
061249,GRESFORD EAST (STRATHISLA HMSD),-32.4,151.55
061250,PATERSON (TOCAL AWS),-32.6296,151.5919
061251,PENSHURST (GRESFORD),-32.4,151.4
061252,BULGA (REEDY CREEK),-32.65,151.0
061253,HOLGATE (WATTLE TREE ROAD),-33.4,151.4167
061254,CHARLESTOWN,-32.9667,151.7
061255,WAMBERAL (DILLON ROAD),-33.4197,151.4472
061256,COAL POINT (ROBEY ROAD),-33.05,151.6167
061257,MIRANNIE,-32.3833,151.3833
061258,MARTINS CREEK (GOSTWYCK HOUSE),-32.5675,151.6069
061259,MAITLAND WEST AERO,-32.7,151.4667
061260,CESSNOCK AIRPORT AWS,-32.7914,151.3369
061261,MERRIWA (BELLVIEW),-31.9983,150.242
061262,MUNMORAH POWER STATION,-33.2167,151.55
061263,WAPPINGUY (WYNDHAM),-32.1667,150.4
061264,BAERAMI CREEK (BOREEWAN),-32.45,150.45
061265,KURRI KURRI BOWLING CLUB,-32.8247,151.4881
061266,PUTTY AREA (THREE WAYS),-32.75,150.5667
061267,DUNGOG (WILLIAMS RIVER),-32.3946,151.7606
061268,MAITLAND BELMORE BRIDGE (HUNTER RIVER),-32.73,151.555
061269,DOYLES CREEK (DOYLES 2),-32.5333,150.8
061270,BOWMANS CREEK (GRENELL),-32.2714,151.1444
061271,BRANXTON STATION STREET,-32.6667,151.35
061272,GLENNIES CREEK (SYDENHAM),-32.45,151.1333
061273,NORAH HEAD LIGHTHOUSE,-33.2814,151.576
061274,HUNTER R. (OAKHAMPTON PENSTOCK TR),-32.7,151.5667
061275,SINGLETON ARMY,-32.6133,151.1717
061276,MORISSET,-33.1167,151.4833
061277,PAGES CREEK,-31.8167,151.3
061278,MOONAN FLAT (SEMPELLS ROCK),-31.85,151.4
061279,COURANGRA,-33.4667,151.1167
061280,DUNWELL,-31.9667,150.7167
061281,WILLIAMTOWN (NEWCASTLE RADAR),-32.7298,152.0254
061282,DORA CREEK (DORA ST),-33.086,151.5085
061283,EAGLETON,-32.7,151.7667
061284,LAMBTON,-32.9167,150.7
061285,TURANVILLE,-32.1333,150.8667
061286,REDBANK 3,-32.0667,150.8167
061287,MERRIWA (ROSCOMMON),-32.1852,150.1737
061288,LOSTOCK DAM,-32.3322,151.4595
061289,QUORROBOLONG POST OFFICE,-32.9167,151.3667
061290,UPPER ALLYN TOWNSHIP,-32.1621,151.4905
061291,MERRIWA (MOUNTAIN STATION),-32.0,150.35
061292,ECCLESTON (MASSEYS CREEK),-32.254,151.4755
061293,BULGA POLICE STATION,-32.6667,151.0167
061294,AVOCA BEACH BOWLING CLUB,-33.4666,151.4123
061295,NULKABA (O'CONNORS ROAD),-32.8108,151.3396
061296,HOWES VALLEY (OWENSDALE),-32.9233,150.7267
061297,MURRURUNDI (ALLSTON),-31.6667,151.0833
061298,POKOLBIN (BELLEVUE),-32.8095,151.2831
061299,BELMONT WWTP,-33.0464,151.6711
061300,PARKVILLE (AROONA),-31.9223,150.7984
061301,TAYAR CREEK (THE NILE),-32.9333,150.2833
061302,CHICHESTER STATE FOREST,-32.3,151.75
061303,SALAMANDER BAY (RANDALL DRIVE),-32.7209,152.0784
061304,NARENG,-32.9167,150.8667
061305,MUSWELLBROOK (MIRRABOOKA),-32.2106,150.7606
061306,KARS SPRINGS (WELLDUN),-31.8988,150.658
061307,ROTHBURY (BROOKLANDS),-32.7667,151.3167
061308,POKOLBIN (TYRRELLS VINEYARD),-32.7667,151.2667
061309,MILBRODALE (HILLSDALE),-32.688,150.9728
061310,PEARL BEACH (CROMMELIN RESEARCH STATION,-33.5491,151.299
061311,GRAHAMSTOWN (HUNTER WATER BOARD),-32.7688,151.793
061312,ELLERSTON (POITREL),-31.7,151.2167
061313,MILLFIELD (CEDAR CREEK),-32.8667,151.2
061314,MOUNT BRIGHT (MOUNT VIEW RANGE),-32.8333,151.2667
061315,ROUCHEL (BONNIE DOON),-32.1627,151.1577
061316,MERRIWA (MAR-LEA),-32.0666,150.2326
061317,SANDY HOLLOW (MT DANGER VINEYARDS),-32.3333,150.5667
061318,WOY WOY (EVERGLADES COUNTRY CLUB),-33.5008,151.3092
061319,GOSFORD NORTH (GLENNIE ST),-33.4137,151.3545
061320,TOMALLA (OHIO),-31.7667,151.4333
061321,GUNGAL (SPRINGFIELD),-32.2167,150.55
061322,TORONTO WWTP,-33.0025,151.5794
061323,DORA CREEK (COORANBONG ROAD),-33.08,151.4919
061324,GUNGAL (MERRYFIELDS),-32.2451,150.513
061325,UPPER ALLYN (BALD KNOB),-32.1167,151.4333
061326,CESSNOCK (O'CONNOR),-32.7833,151.3333
061327,POKOLBIN  (MYRTLEDALE),-32.8247,151.2614
061328,GRESFORD EAST (DURHAM RD),-32.4333,151.55
061329,POKOLBIN (JACKSONS HILL),-32.8323,151.3085
061330,ELLERSTON (LIMBERLOST),-31.7167,151.2167
061331,ECCLESTON (MARILA PARK),-32.2167,151.5167
061332,DUNGOG (WANGAT),-32.25,151.6833
061333,WANGI WANGI,-33.0667,151.5833
061334,GLEN ALICE,-33.0488,150.2325
061335,STEWARTS BROOK COMPOSITE,-32.0,151.2833
061336,PUTTY (THE GIBBA),-33.1556,150.6847
061337,ELLERSTON (TUBRABUCCA),-31.8833,151.4333
061338,RYLSTONE (MOUNT GORICUDGY),-32.85,150.3667
061339,CLARENCETOWN (MILL DAM FALLS (WILLIAMS,-32.5584,151.8043
061340,WARDS RIVER (MEROO),-32.2333,151.85
061341,WOY WOY SOUTH (WOY WOY RD),-33.5,151.3167
061342,BUNNAN  (THE CUAN),-31.9864,150.6299
061343,SCONE SCS.2.,-32.0667,150.9333
061344,ADAMSTOWN HVKF,-32.9333,151.7167
061345,BUTTAI HVRF,-32.8167,151.5667
061346,HUNTER SPRINGS (WONDECLA),-31.8626,151.4398
061347,BULGA (WOLLOMBI BROOK),-32.6533,151.0217
061348,GUNDY (PAGES RIVER),-32.0125,150.9958
061349,GOSTWYCK BRIDGE (PATERSON RIVER),-32.5667,151.6083
061350,UPPER CHICHESTER (SIMMONDS),-32.1714,151.5942
061351,PEATS RIDGE (WARATAH ROAD),-33.3102,151.2445
061352,PUTTY (PUTTY VALLEY ROAD),-32.9687,150.667
061353,ST ALBANS (MACDONALD RIVER),-33.2944,150.9719
061354,MARLOWS CREEK (SPENCER),-33.469,151.1663
061355,KARIONG (GREENWAY CLOSE),-33.4436,151.2917
061356,ELLERSTON (HUNTERS VALE),-31.7833,151.3667
061357,MANDALONG (MANDALONG ROAD),-33.1549,151.4099
061358,HOWES VALLEY,-32.85,150.8433
061359,MT HUTTON (AUKLET RD),-32.9802,151.6757
061360,SCONE (KINGDON PONDS),-32.05,150.8528
061361,DUNGOG (WALLARINGA),-32.4678,151.6833
061362,WARNERVALE (HAKONE ROAD),-33.2422,151.4714
061363,SCONE AIRPORT AWS,-32.0335,150.8264
061364,DUNGOG (LEAWOOD),-32.3655,151.6826
061365,SCONE (TANTANOOLA),-32.0002,150.8658
061366,NORAH HEAD AWS,-33.2814,151.5766
061367,BELMONT NORTH (WOMMARA AVE),-33.0228,151.6728
061368,BAERAMI CREEK (HANGERFORD ROAD),-32.4858,150.4981
061369,WAMBERAL (TERRIGAL MEMORIAL COUNTRY CLU,-33.4305,151.4374
061370,BARNSLEY (BENDIGO STREET),-32.9336,151.5792
061371,SINGLETON WATER BOARD,-32.5687,151.1589
061372,BLANDFORD (PAGES RIVER),-31.8017,150.925
061373,PARKVILLE (KINGDON PONDS),-31.9583,150.8567
061374,MUSWELLBROOK (ST.HELIERS),-32.2199,150.9193
061375,MANGROVE MOUNTAIN AWS,-33.2894,151.2107
061376,ERARING (PAYTEN ST),-33.0757,151.5381
061377,SWANSEA (CATHERINE ST),-33.0933,151.6317
061378,BATEAU BAY (ROTHERHAM ST),-33.3806,151.4544
061379,WILLIAMTOWN COMPARISON AWS,-32.8081,151.8419
061380,WYONG (JILLIBY (JILLIBY CREEK)),-33.2486,151.39
061381,WYONG (MOUNT ELLIOT),-33.4022,151.3939
061382,WYONG (KULNURA (JEAVONS)),-33.1681,151.2181
061383,GEARS (WYONG RIVER),-33.2528,151.316
061384,WYONG (KANGY ANGY (OURIMBAH CREEK)),-33.3319,151.3833
061385,WYONG (OLNEY FOREST),-33.0776,151.3417
061386,WYONG BRIDGE UPSTREAM (WYONG RIVER),-33.291,151.4238
061387,GOROKAN (GOOBARABAH ST),-33.2447,151.512
061388,MAITLAND VISITORS CENTRE,-32.7422,151.5668
061389,WYEE (RUTLEYS ROAD),-33.1521,151.5136
061390,NEWCASTLE UNIVERSITY,-32.8906,151.7068
061391,MEREWETHER (BURWOOD BEACH WWTP),-32.9533,151.7413
061392,MURRURUNDI GAP AWS,-31.7416,150.7937
061393,EDGEWORTH WWTP,-32.9319,151.6172
061394,KULNURA (MANGROVE CREEK DAM),-33.2177,151.1251
061395,TANILBA BAY WWTP,-32.7391,152.0121
061396,GRASSY HILL,-33.2389,150.6483
061397,SINGLETON STP,-32.5902,151.1743
061398,ECCLESTON (WILLOW GROVE),-32.2742,151.5096
061399,MOONAN BROOK (PAMPAS),-31.9333,151.2597
061400,MERRIWA (WARRA),-32.1315,150.3639
061401,SCONE (FIGTREE GULLY),-32.0442,150.9022
061402,SCONE (STONEY CREEK),-31.8308,150.8275
061403,COLO (RIVERSIDE PARK),-33.4305,150.8306
061404,EAST GRESFORD (TORRYBURN ( LITTLE ACRES,-32.4649,151.5624
061405,WOODVILLE ( CLARENCE TOWN RD ),-32.6753,151.6219
061406,NEWCASTLE (BLACKSMITHS),-33.0814,151.6521
061407,WILLIAMTOWN COMPARISON,-32.7939,151.8386
061408,SANDY HOLLOW (ESPERANGA),-32.1791,150.5795
061409,WYONG SHIRE COUNCIL ENVIROMON BASESTATI,-33.2917,151.4222
061410,SCONE SES ENVIROMON BASESTATION,-32.052,150.8694
061411,FINGAL BAY (FINGAL HAVEN),-32.749,152.1649
061412,COORANBONG (LAKE MACQUARIE AWS),-33.0887,151.4636
061413,CAREYS PEAK (BARRINGTON TOPS),-32.0544,151.4706
061414,HEDDON GRETA (KURRI KURRI GOLF CLUB),-32.8083,151.509
061415,DUNGOG (UPPER MYALL CREEK),-32.3492,151.6447
061416,HAWKS NEST GOLF CLUB,-32.6677,152.1818
061417,UPPER ALLYN (MOUNT ALLYN REPEATER),-32.124,151.4289
061418,BARRINGTON TOPS (MOUNT BARRINGTON),-32.04,151.4039
061419,MOUNT PALMER,-31.8293,150.3479
061420,MIRANNIE (MAERANIE STATION),-32.3923,151.374
061421,CRANKY CORNER (TANGORY MOUNTAIN),-32.5553,151.379
061422,MILBRODALE SCHOOL,-32.6965,151.0053
061423,BAERAMI (THE OLD DAIRY),-32.377,150.4851
061424,BRUNKERVILLE (SUNRISE),-32.9464,151.4722
061425,GOSFORD AWS,-33.4351,151.3614
061426,ST ALBANS (JACKS TRAIL),-33.2767,150.9536
061427,COORANBONG (LINDFIELD AVENUE),-33.0944,151.4616
061428,MAITLAND AIRPORT AWS,-32.7023,151.4881
061430,SINGLETON DEFENCE AWS,-32.6976,151.1564
061431,MURRURUNDI (HAYDON STREET),-31.7678,150.8418
061432,PALM GROVE (LYREBIRD LANE),-33.2979,151.302
061435,WILLIAMTOWN RAAF (AUTO EVAP),-32.7939,151.8364
062000,MOLONG (FERNLEIGH -TM),-32.9698,148.9141
062001,BROGANS CREEK CEMENT QUARRY,-33.0,149.9667
062002,BUDULLU (NULLO MOUNTAIN),-31.7333,150.0167
062003,MUMBIL (BURRENDONG DAM),-32.6657,149.1016
062004,BURRUNDULLA,-32.6,149.6
062005,CASSILIS POST OFFICE,-32.0051,149.9815
062006,CHARBON STANDARD PORTLAND CEME,-32.9,149.9667
062007,COOYAL (COONAROO),-32.45,149.7833
062008,GLEN-O-MIST,-32.8,149.8
062009,CASSILIS (DALKEITH),-31.9963,149.9856
062010,STUART TOWN (MOOKER HILL),-32.8221,149.0723
062011,GLENCOE 3,-32.6,149.3
062012,CUDGEGONG (KIORA),-32.7333,149.75
062013,GULGONG POST OFFICE,-32.3634,149.5329
062014,HARGRAVES (GENERAL STORE),-32.7877,149.4638
062015,MERRIWA (MERRY VALE),-31.9273,150.223
062016,KANDOS,-32.8667,149.9667
062017,KANDOS CEMENT WORKS,-32.8647,149.9745
062018,KATELLA,-32.7,149.2
062019,MARLOO,-32.9,150.0
062020,BYLONG (MONTORO),-32.5014,150.0333
062021,MUDGEE (GEORGE STREET),-32.5956,149.5956
062022,NANDOURA,-32.0,149.8
062023,OLINDA (SPRINGDALE),-32.85,150.1333
062024,BURRENDONG (PINE PARK),-32.6,149.15
062025,ROTHERWOOD,-31.9,150.0
062026,RYLSTONE (ILFORD RD),-32.8079,149.977
062027,SHEPHERDS CREEK,-33.0,149.1
062028,GOOLMA (BROOKLYN),-32.4945,149.2696
062029,ILFORD (TARA),-32.9809,149.8098
062030,WALLAROI,-32.8,149.0333
062031,ILFORD (WARRANGUNYAH),-32.948,149.7746
062032,WOLLAR (BARRIGAN ST),-32.3592,149.9484
062033,HARGRAVES (WEEROONA),-32.8667,149.3667
062034,STUART TOWN,-32.8,149.0833
062035,LEADVILLE (MORETON BAY),-32.0791,149.605
062036,ULAN WATER,-32.2807,149.741
062037,CUDGEGONG 1,-32.8,149.8
062038,BRIXTON,-32.5,150.4
062039,GOLDENTOPS,-32.1,150.1
062040,EUCHAREENA (MOLONG RD),-32.9386,149.0914
062041,DOONDI,-32.0333,149.8167
062042,FERN LEA,-32.3667,149.8333
062043,RYLSTONE (GULFS HEAD),-32.65,150.0167
062044,CASSILIS (MANDERLAY),-31.8167,150.05
062045,ULAN (MITTAVILLE),-32.3167,149.8833
062046,KERRABEE (MURRUMBO),-32.4081,150.2425
062047,PETERS CREEK,-32.5833,149.9333
062048,BYLONG (POGGY),-32.2833,150.0833
062049,QUORROBOLONG POST OFFICE,-32.9167,151.3667
062050,BORAMBIL (ROSEBUD),-32.1,149.9833
062051,CASSILIS (YARRAWONGA),-31.9,149.9333
062052,TWO MILE FLAT POST OFFICE,-32.4167,149.3333
062053,ULAN POWER STATION,-32.2667,149.7333
062054,WILTON DOWNS,-32.1833,149.8667
062055,RYLSTONE (MARSDEN FOREST),-32.95,150.05
062056,WOLLAR (MAREE),-32.4261,149.9535
062057,COOLAH (COOLAH CREEK),-31.7412,149.8998
062058,GLENCOE 2,-32.6,149.3
062059,BUDDEN,-32.4,150.1
062060,BURRANDONG,-32.7,149.1
062061,CRUDINE,-33.0,149.7
062062,LUE (BAYLY ST),-32.6547,149.8376
062063,PIAMBONG,-32.5,149.4
062064,WILBERTREE 1,-32.55,149.5833
062065,FOREST VALE 2,-32.4167,149.1333
062066,CANADIAN LEAD,-32.45,149.5167
062067,BOTOBOLAR LOWER,-32.4833,149.7833
062068,LEADVILLE (DAYMAR),-32.0325,149.5297
062069,MERRIWA (PEMBROKE),-32.0167,150.15
062070,LEADVILLE,-32.05,149.5833
062071,LUE STATION,-32.65,149.85
062072,COOLAH (HILDEGARDE),-31.7667,150.05
062073,MOLONG (FERNLEIGH),-32.9672,148.923
062074,LINBURN (LANDFALL),-32.4167,149.7167
062075,GALAMBINE (GOOREE PARK),-32.4753,149.5151
062076,CASSILIS (TALBRAGAR),-31.8833,149.85
062077,CUDGEGONG (LINCOLN HILLS),-32.8667,149.7667
062078,UPPER BOTOBOLAR (TRIG HILL),-32.5667,149.8667
062079,DRIPSTONE (GEMARL),-32.6532,148.9819
062080,BYLONG (HEATHERBRAE),-32.358,150.0969
062081,KERRABEE (ADNAMIRA),-32.4194,150.3167
062082,LLANGOLLEN,-31.9667,150.0167
062083,HILL END (ALPHA),-32.9667,149.4333
062084,BUDGEE BUDGEE (BOTOBOLAR VINEYARD),-32.5007,149.7134
062085,COOLAH (THE TOPS),-31.75,149.9667
062086,MUMBIL,-32.7,149.2
062087,CULLENBONE (WANDU),-32.4833,149.5
062088,UPPER BOTOBOLAR (CLIFTON),-32.5333,149.8333
062089,HARGRAVES (EDGE HILL),-32.8936,149.3808
062090,CLANDULLA (EDENVALE),-32.95,149.95
062091,CASSILIS (TUREE VALE),-31.9333,149.8
062092,TWO MILE FLAT (YAMBLE BRIDGE),-32.41,149.3333
062093,WINDAMERE DAM,-32.7236,149.7702
062094,KERRABEE (GOULBURN RIVER),-32.4167,150.3217
062095,YARRABIN (OSORY),-32.5308,149.2817
062096,RYLSTONE (YOOTHAMURRA),-32.6933,150.23
062097,GOOLMA,-32.3833,149.2833
062098,BYLONG (TORRIE LODGE),-32.45,150.05
062099,STUART TOWN (CANOBLA),-32.8366,148.9963
062100,NULLO MOUNTAIN AWS,-32.7244,150.229
062101,MUDGEE AIRPORT AWS,-32.5628,149.6149
062102,BYLONG (BYLONG ROAD),-32.5204,150.0817
062103,STUART TOWN (TREGONNING HILL),-32.8148,149.0408
062104,MUDGEE (WANDU-TOO),-32.5758,149.679
062105,GULGONG (TALLAWANG (TALINGA)),-32.2286,149.4346
062106,MOLONG (BONNIE DOON),-32.9892,148.9318
062107,BYLONG (GLENVIEW),-32.471,150.1059
062108,CASSILIS (THISTLEDALE),-32.0348,150.0191
063000,ABERCROMBIE (ABERCROMBIE BRIDGE),-33.9541,149.3252
063001,ORANGE (ADAIR),-33.1944,149.0083
063002,BARRY,-33.65,149.2667
063003,BASSETT DOWNS,-33.75,148.7
063004,BATHURST GAOL,-33.4167,149.55
063005,BATHURST AG STATION COMPARISON,-33.4288,149.5559
063006,CADIA COMPOSITE,-33.5,149.0
063007,BINDA POST OFFICE,-34.3238,149.3632
063008,BARRALLIER,-34.3,150.0667
063009,BLACKHEATH (EVANS LOOKOUT RD),-33.6501,150.2931
063010,BLAYNEY POST OFFICE,-33.535,149.26
063011,BORENORE STORE,-33.2537,148.9751
063012,RUNNING STREAM (BROOKLYN),-33.025,149.8788
063013,BERAMBING,-33.5366,150.4413
063014,BURRAGA,-33.9667,149.5333
063015,BURRAGORANG CENTRAL,-34.1,150.4
063016,BURRAGORANG,-34.2,150.3
063017,ORANGE (CANOBOLAS PUBLIC SCHOOL),-33.3059,149.0462
063018,ORANGE (CANOBOLAS STATE FOREST),-33.3934,149.0231
063019,CARCOAR,-33.6167,149.1333
063020,COOMBING DAM,-33.6667,149.1667
063021,COWRA POST OFFICE,-33.9,148.7
063022,COWRA AG RESEARCH STATION,-33.8018,148.704
063023,COWRA RESEARCH CENTRE (EVANS ST),-33.8087,148.7071
063024,COXS RIVER,-33.9,150.3
063025,TARALGA (GRATHAWAI),-34.2833,149.7833
063026,ERAMBIE,-33.1,149.0
063027,GARLAND (FERNSIDE),-33.7447,149.0155
063028,FAULCONBRIDGE (ST GEORGES CRESCENT),-33.693,150.5287
063029,MANDURAMA (GALLYMONT (HOMELEIGH)),-33.744,149.1046
063030,OBERON (GINGKIN),-33.8887,149.9373
063031,GLEN DAVIS (THE GULLIES),-33.1167,150.25
063032,GOLSPIE (AYRSTON),-34.279,149.6651
063033,GURNANG STATE FOREST (OBERON (YOUNG ADU,-34.0111,149.8369
063034,HAMPTON (KIRRAWA STUD),-33.65,150.0333
063035,HILL END POST OFFICE,-33.0362,149.4146
063036,OBERON (JENOLAN CAVES),-33.8195,150.0217
063037,OBERON (JENOLAN STATE FOREST),-33.7497,150.0381
063038,OBERON (JENOLAN HEIGHTS),-33.8,150.0
063039,KATOOMBA (FARNELLS RD),-33.7139,150.2953
063040,KINGS TABLELANDS,-33.7667,150.3833
063041,KRAG-O-BOREE PARK,-33.7167,150.0
063042,KURRAJONG POST OFFICE,-33.5556,150.6683
063043,KURRAJONG HEIGHTS (BELLS LINE OF ROAD),-33.5347,150.6337
063044,LAWSON (WILSON STREET),-33.7249,150.4316
063045,LEURA POST OFFICE,-33.7117,150.3417
063046,LIDSDALE STATE FOREST,-33.45,150.05
063047,MEADOW FLAT (BYALLA),-33.4663,149.894
063048,LITTLE HARTLEY (SHEEPCOMBE),-33.5667,150.2
063049,LOWTHER PARK,-33.6094,150.0856
063050,LYNDHURST,-33.7,149.0
063051,MARRANGAROO (GLENROY),-33.45,150.1167
063052,METHVEN,-33.5,150.1
063053,MILLTHORPE (INALA),-33.4455,149.1847
063054,MOUNT DAVID,-33.8,149.6
063055,MOUNT MCDONALD,-33.9167,148.95
063056,MOUNT VICTORIA (MT VICTORIA (SELSDON ST,-33.5917,150.2544
063057,MOUNT WILSON (NOOROO),-33.5,150.3667
063058,MULLION CREEK (MULLION RANGE FOREST),-33.0934,149.128
063059,YETHOLME (CLONTURKLE),-33.4575,149.8352
063060,NASHDALE,-33.4,149.0
063061,TRUNKEY (OLD POST OFFICE),-33.8204,149.3246
063062,LITHGOW (NEWNES FOREST CENTRE),-33.3675,150.2383
063063,OBERON (ALBION ST),-33.6993,149.867
063064,O'CONNELL (STRATFORD),-33.5324,149.727
063065,ORANGE POST OFFICE,-33.2833,149.1
063066,ORANGE (MCLAUGHLIN ST),-33.2741,149.111
063067,ORANGE 3,-33.3333,149.1
063068,PEELWOOD,-34.1167,149.4333
063069,PERTHVILLE,-33.5,149.5167
063070,PORTERS RETREAT,-34.0333,149.7833
063071,PORTLAND (JAMIESON ST),-33.3515,149.9914
063072,LITTLE HARTLEY (LITTLE  HARTLEY (LITTLE,-33.6956,150.1342
063073,ROCKLEY POST OFFICE,-33.6896,149.5633
063074,SHOOTERS HILL (BROOKLYN),-33.9167,149.85
063075,SODWALLS POST OFFICE,-33.5167,150.0
063076,SOFALA OLD POST OFFICE,-33.0807,149.6901
063077,SPRINGWOOD (VALLEY HEIGHTS),-33.7065,150.5848
063078,SPRINGWOOD (JOURNEYS END),-33.7,150.6
063079,SUNNY CORNER (SNOW LINE),-33.3947,149.9016
063080,BLACK SPRINGS (SWATCHFIELD),-33.8905,149.7103
063081,FAULCONBRIDGE (GREAT WESTERN HWY),-33.6926,150.5453
063082,THOMPSONS CREEK,-33.95,149.55
063083,TRUNKEY CREEK (TRUNKEY (BLACK STUMP HOT,-33.8193,149.3243
063084,TUENA,-34.0167,149.3167
063085,PALING YARDS (ULABRI),-33.1806,149.741
063086,BLAYNEY (VITTORIA),-33.45,149.3333
063087,BLACK SPRINGS FORESTRY,-33.8462,149.7396
063088,WARRAGAMBA WEIR,-34.1,150.3
063089,WATTLE FLAT GENERAL STORE,-33.141,149.6932
063090,WELLWOOD,-33.3167,149.15
063091,BURRAGA (EMDEN VALE),-34.0833,149.6167
063092,WENTWORTH FALLS POST OFFICE,-33.7167,150.3833
063093,WOMBEYAN CAVES,-34.3093,149.9677
063094,BIGGA (WOOLBROOK),-33.9964,149.1235
063095,YERRANDERIE (PRIVATE TOWN),-34.1167,150.2167
063096,SHOOTERS HILL (KOORA KOORA),-33.8953,149.8605
063097,KIRKCONNELL (SUNNY CNR),-33.4,149.8
063098,WOODSTOCK POST OFFICE,-33.7439,148.8491
063099,BUCKEMALL CREEK,-33.8167,149.9333
063100,CHATHAM VALLEY,-33.8333,149.9
063101,DUCKMALOI RIVER,-33.75,149.8833
063102,EDITH,-33.7833,149.9167
063103,EDITH (MELROSE PARK),-33.7833,149.9333
063104,GINGKIN (ROCKDALE),-33.8667,149.9333
063105,GROSE VALE,-33.5833,150.65
063106,HAZELGROVE,-33.6667,149.9
063107,HONEYSUCKLE FALLS,-33.5667,149.9333
063108,OBERON DAM,-33.7167,149.8667
063109,PEEL POST OFFICE,-33.3167,149.6333
063110,TYAR,-33.0,150.15
